brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
394,Stoudts Brewing Co.,1312135340,3.5,3.5,3.5,thain709,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1311901929,3.5,3,4,TheWhiskerReview,Tripel,3,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1310676869,3.5,4,4,BB1313,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1309893278,3.5,3,3.5,goblue3509,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1309662325,3.5,3.5,3.5,Rifugium,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1308275241,4,3.5,3,atr2605,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1305310202,4,3,4,jayhawk73,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1305167557,4,4,4,Andreji,Tripel,4,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1303053582,3,3.5,3,AlCaponeJunior,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1301531686,4,4,3,SpicyHawaiian,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1101878098,4,4.5,4,santoslhalper,Tripel,3,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1101751147,4,4,4,heidelbeerg,Tripel,4,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1101317982,3,3,3.5,tenant,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1300659556,4,3.5,4,mikesgroove,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1300499895,5,4,4,tbrown4,Tripel,4,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1279834541,3.5,3.5,3.5,junjun,Tripel,3,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1294793982,2.5,3,3.5,brentk56,Tripel,3.5,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1293829897,3.5,3.5,3,Bouleboubier,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1292743264,3.5,4,4,bucklemyshoe,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1291766497,3.5,3,3.5,smakawhat,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1291581438,4.5,4,3.5,Thanby,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1291405017,4,3.5,3.5,Chaney,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1289925524,3.5,3.5,4.5,jlandis,Tripel,3.5,2.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1279581153,3.5,3.5,4,SuperSpy,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1288659210,4,4,4,flagmantho,Tripel,4.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1287354131,3,3,3.5,paulozanello,Tripel,3,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1286310013,3.5,3.5,4.5,BeerCon5,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1285462527,3.5,3,4,emsroth,Tripel,4.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1285133560,4.5,4,3.5,droomyster,Tripel,5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1283481594,3,3.5,4,Nordicsk8er,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1282708238,4.5,4,3.5,yesyouam,Tripel,4.5,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1282603189,3,4,3,kbutler1,Tripel,4,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1281488016,4.5,4,4,hdofu,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1281306574,3.5,3,4,alehead87,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1279840598,3.5,3.5,3.5,mustinsmitty,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1276744537,3.5,4,3.5,cpetrone84,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1274237272,4,4,4,drtth,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1273350909,4,3.5,4,WanderingFool,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1272936630,3,4,3.5,klkatz,Tripel,3,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1272767856,2.5,3.5,3.5,jonziefle,Tripel,2.5,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1272734613,2.5,2.5,3,Throckmorton,Tripel,2.5,2.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1271469850,4,3.5,4,pwoody11,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1269910458,4,4.5,3.5,nukem5,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1269765436,3.5,3.5,4.5,Stunner97,Tripel,3.5,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1269052391,3,4,3,rwdkosak,Tripel,4.5,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1268622561,3.5,3.5,3.5,JayQue,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1268319064,3.5,3.5,3.5,rhoadsrage,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1267411930,4,3.5,4.5,gromis,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1266767794,3.5,4,3.5,tone77,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1266531836,4.5,3.5,3.5,bgildea,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1266379065,3,4,4,confer,Tripel,4,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1265582932,3.5,4,3.5,rustymoore,Tripel,3,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1263265637,3.5,4,4,tuckevalastin,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1262667735,5,4,4.5,BorntoLate86,Tripel,4.5,5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1250452357,3,3,3.5,BeerBelcher,Tripel,3,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1262406262,4,4,4.5,adamette,Tripel,4,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1261877326,4,4,4,cosmicevan,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1259516478,4,4,3.5,m1ked,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1257906451,3.5,3.5,4,BeerFMAndy,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1254794796,4,4,4,sliverX,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1254523214,4,4.5,4.5,jwhancher,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1254031494,3,3.5,4,ChainGangGuy,Tripel,3.5,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1252783814,3,3.5,4,kingcrowing,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1248489063,4.5,4.5,4.5,beachbum1975,Tripel,4.5,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1247019641,4,3.5,4,Cyberkedi,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1246922898,4.5,4,3.5,billybob,Tripel,4,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1245722949,3,3.5,4,Lexluthor33,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1244162578,3,4,3.5,flexinwext,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1243932109,3.5,4,2.5,angelmonster,Tripel,3,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1243197645,4,4,4,JoeyBeerBelly,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1242835926,4,4,4.5,PhillyStyle,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1242525860,4,4,4,beachian,Tripel,3.5,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1242019924,3,3.5,3.5,gobias,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1241121012,4,4,4,LauraAlberts,Tripel,4,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1239156378,3,4,2.5,Lambstrong,Tripel,2,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1238305567,3,3,3.5,goatgoat,Tripel,2.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1309231885,3.5,3,4,Rifugium,American Porter,3.5,3.5,Chocolate Chocolate Orange Porter,7,70510
394,Stoudts Brewing Co.,1321106394,3,3.5,4,CraftBeerTastic,American Amber / Red Ale,4,4,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1314636905,2.5,2.5,4,kingcrowing,American Amber / Red Ale,2.5,2.5,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1309662832,3.5,3.5,4,Rifugium,American Amber / Red Ale,3.5,3.5,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1300926285,4,4,4,bgildea,American Amber / Red Ale,3.5,3.5,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1300658967,4,4,4,mikesgroove,American Amber / Red Ale,4,4,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1299289223,4.5,3.5,4.5,Morey,American Amber / Red Ale,4,4,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1299044732,4,3.5,4.5,mikereaser,American Amber / Red Ale,4,3.5,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1295574468,4,4,4,WesWes,American Amber / Red Ale,4,4,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1294660970,3.5,4,4,thain709,American Amber / Red Ale,4,3.5,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1293908999,3.5,3.5,4,tone77,American Amber / Red Ale,3.5,3.5,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1293332554,3.5,3.5,3.5,Tifore,American Amber / Red Ale,3.5,3.5,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1293295453,4.5,4.5,4,mempath,American Amber / Red Ale,4,4,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1292893257,4,3.5,4,TheHoppiest,American Amber / Red Ale,4,4,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1292381568,4,2.5,4,bamadog,American Amber / Red Ale,4,4,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1292297769,3.5,4,3.5,russwbeck,American Amber / Red Ale,4,4,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1291512584,4,4,4,foureyedgeek,American Amber / Red Ale,4,4,Stoudt's Winter Ale (2010-2011),6,64129
394,Stoudts Brewing Co.,1271160614,4,3.5,4,avalon07,Kölsch,4,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1271019162,4.5,3,4.5,oberon,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1270997900,4,4,4,confer,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1270958067,4,3.5,4,Brad007,Kölsch,3.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1270943731,4,3.5,3.5,bob3701,Kölsch,3.5,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1270815647,3,2.5,3.5,matty,Kölsch,3,3,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1270683363,5,4,4.5,FatSean,Kölsch,4.5,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1270606148,4,3.5,4,ZeroSignal,Kölsch,3.5,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1270604569,4.5,4,4,neenerzig,Kölsch,4.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1270563325,4.5,4,4,Slatetank,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1270508338,4.5,4,3.5,wedge,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1270433983,4,3.5,4,tempest,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1270249986,4.5,4,4,DNICE555,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1270244515,4.5,4,5,jlindros,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1270037649,4,3.5,3.5,Natural510,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1269890874,5,4,4,jwjon1,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1269728527,4.5,4,4,JoeyBeerBelly,Kölsch,4,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1269698645,4,3,3,tone77,Kölsch,3,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1269561478,4,4,4,WakeandBake,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1269344360,4.5,4,4.5,Reagan1984,Kölsch,4.5,4.5,Karnival Kolsch,4.8,56453
140,Sierra Nevada Brewing Co.,1301965532,3.5,2.5,4,rdilauro,Dubbel,3.5,3.5,Ovila Abbey Dubbel,7.5,67106
394,Stoudts Brewing Co.,1269036369,4.5,4,4.5,jwhancher,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1268680727,3.5,3,3.5,rfgetz,Kölsch,3.5,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1268307809,4.5,4,4,DIM,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1268261150,4.5,4,4,sinistrsam,Kölsch,4.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1268188172,4.5,3.5,4,travduke,Kölsch,3.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1267238184,4.5,4,3.5,bbeane,Kölsch,4,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1315337019,4.5,4,4.5,Brenden,Kölsch,4.5,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1313810587,3,3.5,3,stewart124,Kölsch,3.5,3,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1313468505,4.5,4.5,4.5,StaEva,Kölsch,4.5,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1312854962,3.5,3,3.5,ummswimmin,Kölsch,4,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1312422138,4,4,4,bum732,Kölsch,4.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1312310967,3.5,3,3.5,Jenkster4,Kölsch,4,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1311048196,4,3.5,4,MacQ32,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1310070063,4,4,4,Neffbeer,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1309662625,4.5,4,4.5,fx20736,Kölsch,4,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1308359472,3,3,3,KajII,Kölsch,3,3,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1308004711,3.5,3.5,4,beerthulhu,Kölsch,4,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1307922031,4,4,4.5,ColdPoncho,Kölsch,4,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1307763543,3.5,3,3.5,Knapp85,Kölsch,3.5,3,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1307576765,4,4.5,4,Trambo,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1307322143,4,4,4.5,ngeunit1,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1306885350,3.5,3.5,3.5,therica,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1306865419,4,4,4,RonfromJersey,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1306239786,4,4,4,WesWes,Kölsch,4,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1306012097,3.5,3.5,3.5,JednoPivoProsim,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1305760687,3.5,3.5,3,CJfromPhilly,Kölsch,3,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1304967095,3,3,3,Rifugium,Kölsch,3,3,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1304383806,4,3.5,3.5,Franz4,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1303674972,3,4,4,burkyburk,Kölsch,3,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1303670018,2,1.5,4,timuel,Kölsch,3,1.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1303001150,4.5,4.5,3.5,WVRadar,Kölsch,4,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1302839580,4,4.5,4,MicroBeerMan1980,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1302570546,4,3.5,4,Jimmys,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1302096579,3.5,3.5,4,OWSLEY069,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1302049807,4,3.5,4,Chaney,Kölsch,4,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1301877355,4,3.5,4,OnThenIn,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1301267561,4.5,4,4,schoolboy,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1301150978,4.5,4,4,Hojaminbag,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1300942881,4,4,4.5,Khazadum,Kölsch,4,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1300891501,4.5,4,4,NeroFiddled,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1280285279,4,4,4.5,Kendo,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1300659825,3.5,3,3,mikesgroove,Kölsch,3,3,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1300653725,3,3,4,TurdFurgison,Kölsch,3,3,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1300489237,4,4,4.5,jkot79,Kölsch,4.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1300423900,4,4,4,Stinkypuss,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1299812373,4,4,4,JunkYardJake,Kölsch,4.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1299810111,4,3.5,3.5,victory4me,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1299640548,4,4,4.5,Buggies,Kölsch,3.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1299640287,4,3.5,3.5,Phelps,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1299561688,4,3.5,3.5,foogerd,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1299432034,3.5,3.5,4,Gambrinus1184,Kölsch,3.5,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1273107804,4.5,3.5,4,chcfan,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1298087050,4.5,4.5,4,WVbeergeek,Kölsch,4.5,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1297721014,4,3.5,4,Thorpe429,Kölsch,3.5,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1294315503,4.5,3.5,4,BuckeyeNation,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1293136409,3.5,3.5,4,LilBeerDoctor,Kölsch,3.5,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1289849417,3.5,3,4,VoiceOfTheSoul,Kölsch,4,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1282940746,4.5,3.5,3.5,smokeypeat,Kölsch,3.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1282695503,3.5,3,4,u2carew,Kölsch,3.5,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1281581380,4.5,4.5,3.5,redzone3120,Kölsch,3.5,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1280784416,5,4,4,Morey,Kölsch,4,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1280528823,3.5,3.5,3,jrallen34,Kölsch,2.5,3,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1278804081,4,3.5,3,TheManiacalOne,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1278208789,5,4.5,3,BeefyMee,Kölsch,4,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1278117971,4.5,4,3.5,pvsob,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1277503424,5,3.5,3.5,Onenote81,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1277492466,3,3.5,3.5,Duhast500,Kölsch,3.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1276438319,4,4.5,4,david18,Kölsch,4.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1276049693,4.5,3.5,4.5,philbe311,Kölsch,4,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1275091614,4.5,4,4.5,joepais,Kölsch,4.5,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1274920809,5,4,4.5,dyan,Kölsch,4.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1274734507,4.5,4,4,generallee,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1274394377,4.5,3.5,4.5,nickd717,Kölsch,4,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1274233496,4,4.5,4,Jwale73,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1274115523,4.5,3.5,3.5,Kegatron,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1273974652,4.5,4,4,david131,Kölsch,4.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1273960252,4,4,4,ChainGangGuy,Kölsch,4.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1273941032,4,3,3.5,Gmann,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1273742600,4.5,2.5,3.5,corby112,Kölsch,4.5,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1273350814,4.5,4,4,JRed,Kölsch,4,3.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1273329103,5,4,4,erosier,Kölsch,4.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1273177993,4,4,3.5,plaid75,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1273093084,4.5,3.5,4,Deuane,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1272839774,5,4,5,billshmeinke,Kölsch,4.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1272823175,5,4,4.5,drtth,Kölsch,4,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1272682696,4.5,4,4,ClockworkOrange,Kölsch,3.5,4,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1272654733,5,3.5,5,Gavage,Kölsch,4,4.5,Karnival Kolsch,4.8,56453
394,Stoudts Brewing Co.,1272128770,3.5,3.5,3.5,smcolw,Kölsch,4,3.5,Karnival Kolsch,4.8,56453
